Player,AllStar,Season,age,Team,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
Derrick Chievous,0,1989,22.0,CLE,NBA,SF,14.0,0.0,7.1,1.1,3.0,0.35700000000000004,0.0,0.1,0.0,1.1,2.9,0.366,0.35700000000000004,1.4,1.7,0.792,0.5,0.6,1.1,0.3,0.1,0.4,0.8,3.5
Derrick Chievous,0,1990,23.0,CLE,NBA,SF,18.0,0.0,6.1,0.9,2.6,0.37,0.0,0.0,,0.9,2.6,0.37,0.37,0.5,0.9,0.563,0.6,0.4,1.0,0.1,0.1,0.3,0.9,2.4
Pete Chilcutt,0,1991,23.0,SAC,NBA,PF,69.0,2.0,11.8,1.6,3.6,0.452,0.0,0.0,1.0,1.6,3.6,0.448,0.456,0.3,0.4,0.821,1.1,1.6,2.7,0.6,0.2,0.6,1.0,3.6
Pete Chilcutt,0,1992,24.0,SAC,NBA,PF,59.0,9.0,14.1,2.8,5.8,0.485,0.0,0.0,,2.8,5.8,0.485,0.485,0.5,0.8,0.696,1.4,1.9,3.3,1.1,0.4,0.9,1.7,6.1
Pete Chilcutt,0,1993,25.0,TOT,NBA,PF,76.0,24.0,18.0,2.7,5.9,0.453,0.0,0.2,0.2,2.6,5.7,0.462,0.456,0.5,0.9,0.631,1.7,3.2,4.9,1.1,0.5,1.0,2.2,5.9
Pete Chilcutt,0,1993,25.0,SAC,NBA,PF,46.0,24.0,21.2,3.3,7.1,0.463,0.0,0.0,0.0,3.3,7.1,0.465,0.463,0.7,1.1,0.596,2.2,3.7,5.9,1.5,0.6,1.2,2.5,7.3
Pete Chilcutt,0,1993,25.0,DET,NBA,PF,30.0,0.0,13.0,1.7,4.0,0.425,0.1,0.5,0.214,1.6,3.5,0.453,0.438,0.3,0.4,0.769,1.0,2.4,3.3,0.5,0.4,0.6,1.6,3.8
Pete Chilcutt,0,1994,26.0,HOU,NBA,PF,68.0,17.0,19.8,2.1,4.8,0.445,0.5,1.3,0.407,1.6,3.6,0.459,0.498,0.5,0.6,0.738,1.6,3.1,4.7,1.0,0.6,0.9,1.7,5.3
Pete Chilcutt,0,1995,27.0,HOU,NBA,PF,74.0,0.0,8.8,1.0,2.4,0.408,0.5,1.3,0.378,0.5,1.1,0.444,0.511,0.2,0.4,0.654,0.7,1.4,2.1,0.4,0.2,0.3,0.9,2.7
Pete Chilcutt,0,1996,28.0,VAN,NBA,PF,54.0,1.0,12.3,1.3,3.1,0.436,0.5,1.3,0.362,0.9,1.8,0.49,0.512,0.2,0.4,0.591,1.2,1.6,2.9,0.9,0.3,0.5,1.0,3.4
Pete Chilcutt,0,1997,29.0,VAN,NBA,PF,82.0,0.0,17.3,1.9,4.4,0.435,0.7,1.6,0.415,1.2,2.8,0.445,0.51,0.5,0.7,0.6609999999999999,0.9,2.8,3.7,1.3,0.5,0.8,1.9,4.9
Pete Chilcutt,0,1998,30.0,VAN,NBA,PF,46.0,0.0,15.2,1.4,3.7,0.366,0.6,1.5,0.382,0.8,2.3,0.35600000000000004,0.442,0.3,0.4,0.8240000000000001,0.6,1.9,2.5,0.7,0.3,0.6,1.1,3.6
Pete Chilcutt,0,1999,31.0,TOT,NBA,PF,56.0,2.0,10.7,0.9,2.3,0.417,0.1,0.5,0.231,0.8,1.8,0.465,0.441,0.1,0.1,1.0,0.8,1.5,2.3,0.5,0.2,0.4,1.3,2.1
Pete Chilcutt,0,1999,31.0,UTA,NBA,PF,26.0,0.0,8.6,0.8,2.4,0.355,0.0,0.4,0.1,0.8,2.0,0.404,0.363,0.1,0.1,1.0,0.6,1.1,1.7,0.4,0.2,0.3,1.2,1.8
Pete Chilcutt,0,1999,31.0,CLE,NBA,PF,6.0,0.0,5.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.7,0.8,1.5,0.2,0.0,0.0,0.5,0.0
Pete Chilcutt,0,1999,31.0,LAC,NBA,PF,24.0,2.0,14.5,1.3,2.6,0.4920000000000001,0.2,0.7,0.313,1.1,2.0,0.5529999999999999,0.532,0.3,0.3,1.0,1.1,2.2,3.3,0.7,0.3,0.5,1.6,3.0
Josh Childress,0,2004,21.0,ATL,NBA,SG,80.0,44.0,29.7,3.8,8.0,0.47,0.2,0.7,0.232,3.6,7.3,0.493,0.481,2.4,2.9,0.823,2.4,3.6,6.0,1.9,0.4,1.3,2.3,10.1
Josh Childress,0,2005,22.0,ATL,NBA,SF,74.0,10.0,30.4,3.8,6.8,0.552,0.4,0.9,0.4920000000000001,3.3,5.9,0.56,0.583,2.1,2.7,0.7659999999999999,1.8,3.4,5.2,1.8,0.5,1.4,2.5,10.0
Josh Childress,0,2006,23.0,ATL,NBA,SG,55.0,13.0,36.8,4.7,9.4,0.504,0.5,1.4,0.338,4.3,8.0,0.5329999999999999,0.529,3.0,3.8,0.795,2.2,3.9,6.2,2.3,0.7,1.5,2.1,13.0
Josh Childress,0,2007,24.0,ATL,NBA,SF,76.0,0.0,29.9,4.3,7.5,0.5710000000000001,0.3,0.8,0.3670000000000001,4.0,6.8,0.595,0.59,2.9,3.6,0.807,2.3,2.6,4.9,1.5,0.6,1.3,1.7,11.8
Josh Childress,0,2010,27.0,PHO,NBA,SG,54.0,3.0,16.6,2.2,4.0,0.565,0.0,0.3,0.063,2.2,3.7,0.606,0.568,0.5,1.1,0.4920000000000001,1.3,1.6,2.9,0.8,0.4,0.8,1.3,5.0
Josh Childress,0,2011,28.0,PHO,NBA,SF,34.0,0.0,14.4,1.4,2.9,0.485,0.1,0.7,0.16699999999999998,1.3,2.2,0.5870000000000001,0.505,0.0,0.1,0.0,0.9,1.9,2.8,1.0,0.2,0.3,1.1,2.9
Josh Childress,0,2012,29.0,BRK,NBA,SF,14.0,0.0,7.1,0.4,1.5,0.28600000000000003,0.1,0.2,0.333,0.4,1.3,0.278,0.31,0.1,0.1,0.5,0.4,0.6,1.1,0.4,0.1,0.0,0.2,1.0
Josh Childress,0,2013,30.0,NOP,NBA,SF,4.0,0.0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.8,0.8,0.5,0.0,0.3,0.3,0.0
Randolph Childress,0,1995,23.0,POR,NBA,PG,28.0,0.0,8.9,0.9,2.8,0.316,0.5,1.7,0.277,0.4,1.1,0.375,0.399,0.8,1.0,0.815,0.0,0.6,0.7,1.1,0.0,1.0,0.8,3.0
Randolph Childress,0,1996,24.0,TOT,NBA,PG,23.0,0.0,6.7,0.6,1.7,0.35,0.2,0.8,0.263,0.4,0.9,0.429,0.413,0.3,0.3,0.75,0.0,0.2,0.3,0.7,0.0,0.8,0.7,1.7
Randolph Childress,0,1996,24.0,POR,NBA,PG,19.0,0.0,6.6,0.5,1.6,0.333,0.2,0.8,0.188,0.4,0.7,0.5,0.383,0.3,0.4,0.75,0.1,0.2,0.3,0.8,0.0,0.7,0.6,1.5
Randolph Childress,0,1996,24.0,DET,NBA,PG,4.0,0.0,7.5,1.0,2.5,0.4,0.5,0.8,0.667,0.5,1.8,0.28600000000000003,0.5,0.0,0.0,,0.0,0.3,0.3,0.5,0.0,1.3,1.3,2.5
Chris Childs,0,1994,27.0,NJN,NBA,PG,53.0,11.0,19.3,2.0,5.3,0.38,0.8,2.4,0.328,1.2,2.9,0.422,0.453,1.0,1.4,0.753,0.3,1.0,1.3,4.1,0.1,1.4,2.2,5.8
Chris Childs,0,1995,28.0,NJN,NBA,PG,78.0,54.0,30.9,4.2,10.0,0.416,1.2,3.3,0.3670000000000001,2.9,6.7,0.441,0.478,3.3,3.9,0.852,0.7,2.5,3.1,7.0,0.1,2.9,3.2,12.8
Chris Childs,0,1996,29.0,NYK,NBA,PG,65.0,61.0,31.9,3.2,7.8,0.414,1.1,2.8,0.387,2.2,5.1,0.429,0.482,1.7,2.3,0.758,0.3,2.6,2.9,6.1,0.2,2.8,3.3,9.3
Chris Childs,0,1997,30.0,NYK,NBA,PG,68.0,0.0,23.5,2.2,5.2,0.421,0.4,1.3,0.31,1.8,3.9,0.457,0.459,1.5,1.9,0.825,0.4,2.0,2.4,3.9,0.1,1.5,2.6,6.3
Chris Childs,0,1998,31.0,NYK,NBA,PG,48.0,0.0,27.0,2.4,5.6,0.4270000000000001,0.8,2.0,0.383,1.6,3.6,0.451,0.494,1.3,1.6,0.821,0.4,2.4,2.8,4.0,0.0,1.8,3.3,6.8
Chris Childs,0,1999,32.0,NYK,NBA,PG,71.0,2.0,23.6,2.1,5.0,0.409,0.5,1.5,0.35600000000000004,1.5,3.6,0.431,0.461,0.7,0.8,0.797,0.2,1.8,2.1,4.0,0.1,1.5,3.4,5.3
Chris Childs,0,2000,33.0,TOT,NBA,PG,77.0,5.0,24.1,1.8,4.4,0.403,0.4,1.4,0.302,1.3,3.0,0.45,0.451,0.8,0.9,0.845,0.3,2.3,2.6,4.6,0.2,2.0,3.1,4.7
Chris Childs,0,2000,33.0,NYK,NBA,PG,51.0,5.0,25.7,1.8,4.4,0.419,0.4,1.3,0.313,1.4,3.1,0.462,0.464,0.8,0.9,0.848,0.3,2.4,2.7,4.6,0.1,1.9,3.1,4.8
Chris Childs,0,2000,33.0,TOR,NBA,PG,26.0,0.0,21.2,1.6,4.3,0.3720000000000001,0.5,1.6,0.28600000000000003,1.2,2.7,0.423,0.425,0.8,1.0,0.84,0.4,2.1,2.5,4.6,0.3,2.2,3.2,4.5
Chris Childs,0,2001,34.0,TOR,NBA,PG,69.0,4.0,22.8,1.4,4.3,0.328,0.5,1.7,0.275,0.9,2.6,0.364,0.383,0.8,1.0,0.8170000000000001,0.3,2.0,2.2,5.1,0.1,1.8,2.6,4.1
Chris Childs,0,2002,35.0,NJN,NBA,PG,12.0,0.0,8.8,0.5,1.7,0.3,0.1,0.5,0.16699999999999998,0.4,1.2,0.35700000000000004,0.325,0.2,0.3,0.667,0.3,0.2,0.4,1.3,0.1,0.5,1.4,1.3
Leroy Chollet,0,1949,24.0,SYR,NBA,,49.0,,,1.2,3.7,0.341,,,,,,,,0.7,1.1,0.625,,,,0.8,,,1.1,3.2
Leroy Chollet,0,1950,25.0,SYR,NBA,,14.0,,,0.4,3.6,0.118,,,,,,,,0.9,1.4,0.632,,,1.1,0.9,,,2.1,1.7
Jim Chones,0,1972,23.0,NYA,ABA,PF,82.0,,26.3,4.8,9.4,0.514,0.0,0.0,0.0,4.8,9.4,0.514,0.514,1.7,2.9,0.5920000000000001,1.7,5.4,7.1,1.2,,2.6,3.5,11.4
Jim Chones,0,1973,24.0,CAR,ABA,C,83.0,,28.8,6.4,12.3,0.526,0.0,0.0,0.0,6.4,12.2,0.527,0.526,1.9,3.0,0.615,2.3,5.5,7.8,1.4,1.6,2.5,4.2,14.8
Jim Chones,0,1974,25.0,CLE,NBA,C,72.0,,33.7,6.2,12.7,0.487,,,,6.2,12.7,0.487,0.487,2.1,3.1,0.679,2.2,7.2,9.4,1.8,1.7,,3.4,14.5
Jim Chones,0,1975,26.0,CLE,NBA,C,82.0,,33.4,6.9,15.3,0.448,,,,6.9,15.3,0.448,0.448,2.1,3.2,0.662,2.4,6.6,9.0,2.0,1.1,,2.9,15.8
Jim Chones,0,1976,27.0,CLE,NBA,C,82.0,,29.0,5.5,11.9,0.463,,,,5.5,11.9,0.463,0.463,1.9,2.6,0.731,2.5,5.9,8.4,1.3,0.9,,3.1,12.9
Jim Chones,0,1977,28.0,CLE,NBA,C,82.0,,35.4,6.4,13.6,0.472,,,,6.4,13.6,0.472,0.472,2.2,3.0,0.72,2.7,7.6,10.3,1.6,0.7,2.2,2.9,15.0
Jim Chones,0,1978,29.0,CLE,NBA,C,82.0,,34.8,5.8,13.1,0.44,,,,5.8,13.1,0.44,0.44,1.9,2.6,0.735,3.2,7.1,10.3,2.2,1.2,2.3,3.4,13.4
Jim Chones,0,1979,30.0,LAL,NBA,C,82.0,,29.2,4.5,9.3,0.489,0.0,0.0,0.0,4.5,9.2,0.491,0.489,1.5,2.1,0.74,1.7,5.1,6.9,1.8,0.8,2.1,3.3,10.6
Jim Chones,0,1980,31.0,LAL,NBA,PF,82.0,,31.2,4.6,9.2,0.503,0.0,0.0,0.0,4.6,9.1,0.506,0.503,1.5,2.4,0.653,2.2,5.8,8.0,1.9,1.2,1.9,4.0,10.8
Jim Chones,0,1981,32.0,WSB,NBA,C,59.0,13.0,14.7,1.3,2.9,0.433,0.0,0.0,,1.3,2.9,0.433,0.433,0.6,0.8,0.7829999999999999,0.7,2.5,3.1,1.1,0.5,0.7,1.9,3.1
Fred Christ,0,1954,24.0,NYK,NBA,,6.0,,8.0,0.8,3.0,0.278,,,,,,,,1.7,1.8,0.909,,,1.3,1.2,,,0.5,3.3
Cal Christensen,0,1950,23.0,TRI,NBA,SF,67.0,,,2.0,6.6,0.301,,,,,,,,2.6,3.7,0.7140000000000001,,,7.8,2.4,,,4.0,6.6
Cal Christensen,0,1951,24.0,MLH,NBA,SF,24.0,,15.6,1.2,4.0,0.302,,,,,,,,1.3,2.4,0.526,,,3.4,1.4,,,2.0,3.7
Cal Christensen,0,1952,25.0,ROC,NBA,SF,59.0,,13.2,1.2,3.9,0.313,,,,,,,,1.2,1.9,0.596,,,3.4,0.9,,,2.5,3.6
Cal Christensen,0,1953,26.0,ROC,NBA,SF,70.0,,23.6,2.0,5.6,0.34700000000000003,,,,,,,,2.0,3.7,0.529,,,5.6,1.5,,,2.8,5.9
Cal Christensen,0,1954,27.0,ROC,NBA,SF,71.0,,17.0,1.6,4.3,0.374,,,,,,,,1.7,2.9,0.602,,,5.5,1.5,,,2.5,5.0
Bob Christian,0,1969,23.0,TOT,ABA,C,2.0,,5.5,0.5,1.5,0.333,0.0,0.0,,0.5,1.5,0.333,0.333,0.0,0.0,,0.5,1.0,1.5,0.0,,1.5,1.5,1.0
Bob Christian,0,1969,23.0,DLC,ABA,C,1.0,,7.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,,1.0,2.0,0.0
Bob Christian,0,1969,23.0,NYA,ABA,C,1.0,,4.0,1.0,3.0,0.333,0.0,0.0,,1.0,3.0,0.333,0.333,0.0,0.0,,1.0,1.0,2.0,0.0,,2.0,1.0,2.0
Bob Christian,0,1970,24.0,ATL,NBA,C,54.0,,9.7,1.0,2.4,0.433,,,,1.0,2.4,0.433,0.433,0.7,1.2,0.625,,,3.3,0.6,,,2.2,2.8
Bob Christian,0,1971,25.0,ATL,NBA,C,56.0,,8.7,1.2,2.5,0.465,,,,1.2,2.5,0.465,0.465,0.8,1.1,0.721,,,3.2,0.5,,,1.4,3.1
Bob Christian,0,1972,26.0,ATL,NBA,C,55.0,,13.8,1.5,2.8,0.5479999999999999,,,,1.5,2.8,0.5479999999999999,0.5479999999999999,1.1,1.4,0.759,,,5.5,0.9,,,2.0,4.2
Bob Christian,0,1973,27.0,PHO,NBA,C,81.0,,15.4,1.7,3.6,0.486,,,,1.7,3.6,0.486,0.486,1.3,1.9,0.7020000000000001,1.0,3.1,4.2,1.2,0.4,,2.4,4.8
Doug Christie,0,1992,22.0,LAL,NBA,SG,23.0,0.0,14.4,2.0,4.6,0.425,0.1,0.5,0.16699999999999998,1.9,4.1,0.457,0.434,2.2,2.9,0.758,1.0,1.2,2.2,2.3,0.2,2.2,2.3,6.2
Doug Christie,0,1993,23.0,LAL,NBA,SG,65.0,34.0,23.3,3.8,8.6,0.434,0.6,1.8,0.328,3.2,6.8,0.463,0.469,2.2,3.2,0.6970000000000001,1.4,2.2,3.6,2.1,0.4,2.2,2.9,10.3
Doug Christie,0,1994,24.0,NYK,NBA,SG,12.0,0.0,6.6,0.4,1.8,0.227,0.1,0.6,0.14300000000000002,0.3,1.3,0.267,0.25,0.3,0.4,0.8,0.3,0.8,1.1,0.7,0.1,1.1,1.5,1.3
Doug Christie,0,1995,25.0,TOT,NBA,SF,55.0,17.0,18.8,2.7,6.1,0.445,0.8,1.9,0.434,1.9,4.2,0.45,0.513,1.3,1.7,0.742,0.6,2.2,2.8,2.1,0.3,1.7,2.6,7.5
Doug Christie,0,1995,25.0,NYK,NBA,SF,23.0,0.0,9.5,1.5,3.2,0.479,0.4,0.8,0.526,1.1,2.3,0.463,0.5479999999999999,0.6,1.0,0.591,0.3,1.1,1.5,1.1,0.1,0.8,1.8,4.0
Doug Christie,0,1995,25.0,TOR,NBA,SF,32.0,17.0,25.6,3.6,8.3,0.436,1.1,2.7,0.414,2.5,5.5,0.446,0.504,1.8,2.2,0.789,0.8,2.9,3.8,2.9,0.5,2.4,3.1,10.1
Doug Christie,0,1996,26.0,TOR,NBA,SG,81.0,81.0,38.6,4.9,11.7,0.417,1.8,4.7,0.384,3.1,7.0,0.44,0.495,2.9,3.8,0.775,1.0,4.3,5.3,3.9,0.6,2.5,3.0,14.5
Doug Christie,0,1997,27.0,TOR,NBA,SG,78.0,78.0,37.7,5.9,13.7,0.428,1.3,3.9,0.326,4.6,9.8,0.469,0.474,3.5,4.2,0.8290000000000001,1.2,4.0,5.2,3.6,0.7,2.9,2.5,16.5
Doug Christie,0,1998,28.0,TOR,NBA,SG,50.0,50.0,35.4,5.0,13.0,0.388,1.0,3.2,0.304,4.1,9.8,0.415,0.425,4.1,4.9,0.841,1.2,3.0,4.1,3.7,0.5,2.4,2.2,15.2
Doug Christie,0,1999,29.0,TOR,NBA,SG,73.0,73.0,31.0,4.3,10.5,0.407,1.4,3.8,0.36,2.9,6.7,0.434,0.472,2.5,3.0,0.843,0.9,3.0,3.9,4.4,0.6,2.0,2.3,12.4
Doug Christie,0,2000,30.0,SAC,NBA,SG,81.0,81.0,36.3,3.8,9.7,0.395,1.2,3.1,0.376,2.7,6.6,0.403,0.454,3.5,3.9,0.897,1.2,3.2,4.4,3.6,0.6,1.9,2.8,12.3
Doug Christie,0,2001,31.0,SAC,NBA,SG,81.0,81.0,34.5,4.2,9.1,0.46,1.1,3.2,0.35200000000000004,3.1,5.9,0.518,0.521,2.5,3.0,0.851,0.9,3.7,4.6,4.2,0.3,2.0,2.6,12.0
Doug Christie,0,2002,32.0,SAC,NBA,SG,80.0,80.0,33.9,3.3,7.0,0.479,0.9,2.3,0.395,2.4,4.7,0.522,0.545,1.8,2.2,0.81,0.8,3.5,4.3,4.7,0.5,1.8,2.3,9.4
Doug Christie,0,2003,33.0,SAC,NBA,SG,82.0,82.0,33.9,3.9,8.4,0.461,0.6,1.7,0.345,3.3,6.7,0.491,0.496,1.8,2.1,0.86,0.8,3.2,4.0,4.2,0.5,1.9,2.3,10.1
Doug Christie,0,2004,34.0,TOT,NBA,SG,52.0,44.0,29.3,2.5,6.4,0.392,0.3,1.2,0.242,2.2,5.2,0.426,0.414,1.3,1.5,0.897,0.7,2.7,3.4,3.8,0.3,2.0,2.0,6.6
Doug Christie,0,2004,34.0,SAC,NBA,SG,31.0,31.0,32.1,2.7,6.6,0.407,0.3,1.3,0.256,2.4,5.3,0.442,0.431,1.6,1.8,0.893,0.9,3.0,4.0,4.9,0.4,2.2,2.0,7.3
Doug Christie,0,2004,34.0,ORL,NBA,SG,21.0,13.0,25.2,2.2,6.1,0.3670000000000001,0.2,1.1,0.217,2.0,5.0,0.4,0.387,1.0,1.0,0.909,0.4,2.1,2.6,2.2,0.2,1.7,2.1,5.7
Doug Christie,0,2005,35.0,DAL,NBA,SG,7.0,7.0,26.4,1.3,3.7,0.34600000000000003,0.0,0.1,0.0,1.3,3.6,0.36,0.34600000000000003,1.1,1.7,0.667,0.3,1.6,1.9,2.0,0.1,0.9,1.4,3.7
Doug Christie,0,2006,36.0,LAC,NBA,SG,7.0,0.0,11.7,0.7,2.4,0.294,0.1,0.9,0.16699999999999998,0.6,1.6,0.364,0.324,0.3,0.4,0.667,0.4,1.1,1.6,1.1,0.1,0.7,1.6,1.9
Dionte Christmas,0,2013,27.0,PHO,NBA,SF,31.0,0.0,6.4,0.7,2.0,0.355,0.3,1.0,0.29,0.4,1.0,0.419,0.4270000000000001,0.6,0.8,0.75,0.4,0.8,1.2,0.3,0.1,0.2,0.6,2.3
Patrick Christopher,0,2014,26.0,UTA,NBA,SG,4.0,1.0,7.3,0.8,3.0,0.25,0.0,1.0,0.0,0.8,2.0,0.375,0.25,0.0,0.0,,0.5,1.0,1.5,0.0,0.0,0.3,1.5,1.5
Stephen Chubin,0,1967,23.0,ANA,ABA,SG,77.0,,31.7,5.7,13.7,0.415,0.0,0.1,0.2,5.7,13.6,0.417,0.416,6.7,8.3,0.8109999999999999,,,5.6,4.7,,4.0,3.8,18.2
Stephen Chubin,0,1968,24.0,TOT,ABA,SG,77.0,,27.2,4.5,11.4,0.393,0.0,0.4,0.111,4.4,11.0,0.402,0.395,5.0,6.1,0.818,1.8,2.0,3.8,4.6,,3.7,3.7,14.0
Stephen Chubin,0,1968,24.0,LAS,ABA,SG,17.0,,28.8,4.9,12.6,0.391,0.1,0.2,0.25,4.9,12.4,0.393,0.393,6.6,7.9,0.8370000000000001,2.6,2.2,4.8,4.6,,4.4,3.4,16.6
Stephen Chubin,0,1968,24.0,MNP,ABA,SG,8.0,,6.8,0.8,2.6,0.28600000000000003,0.0,0.0,,0.8,2.6,0.28600000000000003,0.28600000000000003,0.8,0.8,1.0,0.4,1.1,1.5,1.5,,1.8,2.1,2.3
Stephen Chubin,0,1968,24.0,INA,ABA,SG,24.0,,30.2,4.2,10.2,0.412,0.0,0.3,0.16699999999999998,4.2,10.0,0.418,0.414,5.4,6.8,0.7959999999999999,1.7,2.3,4.0,5.2,,3.6,4.3,13.8
Stephen Chubin,0,1968,24.0,NYA,ABA,SG,28.0,,29.6,5.5,14.1,0.388,0.0,0.6,0.059,5.4,13.5,0.403,0.39,4.9,6.0,0.8170000000000001,1.9,1.8,3.7,5.0,,4.0,3.9,15.9
Stephen Chubin,0,1969,25.0,TOT,ABA,SG,72.0,,14.7,1.8,4.9,0.361,0.1,0.2,0.35700000000000004,1.7,4.7,0.361,0.368,2.4,2.8,0.8540000000000001,1.0,0.9,1.9,2.3,,2.1,2.4,6.0
Stephen Chubin,0,1969,25.0,NYA,ABA,SG,11.0,,21.1,3.6,10.7,0.339,0.2,0.5,0.333,3.5,10.2,0.339,0.34700000000000003,3.4,3.8,0.8809999999999999,2.0,1.2,3.2,2.4,,2.7,2.6,10.8
Stephen Chubin,0,1969,25.0,PTP,ABA,SG,14.0,,21.9,2.6,7.6,0.336,0.1,0.2,0.333,2.5,7.4,0.337,0.341,4.0,4.6,0.875,1.6,1.8,3.4,3.9,,2.8,3.4,9.2
Stephen Chubin,0,1969,25.0,INA,ABA,SG,32.0,,11.9,1.3,2.9,0.441,0.1,0.1,0.5,1.2,2.8,0.438,0.452,1.6,1.9,0.833,0.7,0.6,1.3,2.2,,2.0,2.3,4.2
Stephen Chubin,0,1969,25.0,KEN,ABA,SG,15.0,,9.3,0.7,2.3,0.294,0.0,0.1,0.0,0.7,2.2,0.303,0.294,1.8,2.2,0.818,0.4,0.5,0.9,1.1,,1.3,1.6,3.1
Robert Churchwell,0,1995,23.0,GSW,NBA,SG,4.0,0.0,5.0,0.8,2.0,0.375,0.0,0.0,,0.8,2.0,0.375,0.375,0.0,0.0,,0.0,0.8,0.8,0.3,0.0,0.5,0.3,1.5
Archie Clark,0,1966,25.0,LAL,NBA,SG,76.0,,23.2,4.4,9.6,0.452,,,,,,,,1.8,2.5,0.708,,,2.9,2.7,,,2.5,10.5
Archie Clark,1,1967,26.0,LAL,NBA,PG,81.0,,37.5,7.8,16.2,0.48,,,,,,,,4.4,5.9,0.74,,,4.2,4.4,,,2.9,19.9
Archie Clark,0,1968,27.0,PHI,NBA,SG,82.0,,26.1,5.4,11.3,0.478,,,,,,,,2.7,3.8,0.6970000000000001,,,3.2,3.6,,,2.3,13.5
Archie Clark,0,1969,28.0,PHI,NBA,PG,76.0,,36.5,7.8,15.8,0.496,,,,,,,,4.1,5.2,0.785,,,4.0,5.0,,,2.6,19.7
Archie Clark,0,1970,29.0,PHI,NBA,PG,82.0,,39.6,8.1,16.3,0.496,,,,,,,,5.1,6.5,0.787,,,4.8,5.4,,,2.6,21.3
Archie Clark,1,1971,30.0,TOT,NBA,PG,77.0,,42.7,9.2,19.7,0.47,,,,,,,,6.7,8.7,0.7709999999999999,,,3.5,8.0,,,2.5,25.2
Archie Clark,1,1971,30.0,PHI,NBA,PG,1.0,,42.0,11.0,16.0,0.688,,,,,,,,7.0,11.0,0.636,,,3.0,7.0,,,3.0,29.0
Archie Clark,1,1971,30.0,BAL,NBA,PG,76.0,,42.7,9.2,19.7,0.467,,,,,,,,6.7,8.6,0.773,,,3.5,8.0,,,2.5,25.1
Archie Clark,0,1972,31.0,BAL,NBA,PG,39.0,,37.9,7.7,15.3,0.507,,,,,,,,2.8,3.5,0.81,,,3.3,7.1,,,2.8,18.3
Archie Clark,0,1973,32.0,CAP,NBA,PG,56.0,,31.9,5.6,12.1,0.467,,,,,,,,1.8,2.3,0.7859999999999999,0.8,1.7,2.5,5.1,0.1,,2.2,13.1
Archie Clark,0,1974,33.0,SEA,NBA,PG,77.0,,32.2,5.9,11.9,0.495,,,,,,,,2.1,2.5,0.8340000000000001,0.8,2.3,3.1,5.6,0.1,,2.4,13.9
Archie Clark,0,1975,34.0,DET,NBA,SG,79.0,,20.1,3.2,7.3,0.433,,,,,,,,1.3,1.5,0.862,0.3,1.4,1.7,2.8,0.1,,2.0,7.6
Carlos Clark,0,1983,23.0,BOS,NBA,SG,31.0,0.0,4.1,0.6,1.7,0.365,0.0,0.1,0.0,0.6,1.6,0.38,0.365,0.5,0.6,0.889,0.2,0.3,0.5,0.5,0.0,0.4,0.4,1.7
Carlos Clark,0,1984,24.0,BOS,NBA,SG,62.0,3.0,9.1,1.0,2.5,0.421,0.0,0.1,0.0,1.0,2.4,0.435,0.421,0.7,0.9,0.774,0.5,0.6,1.1,0.8,0.0,0.7,1.1,2.7
Earl Clark,0,2009,22.0,PHO,NBA,PF,51.0,0.0,7.5,1.1,3.0,0.371,0.0,0.1,0.4,1.1,2.9,0.37,0.377,0.5,0.7,0.722,0.4,0.9,1.2,0.4,0.3,0.5,0.5,2.7
Earl Clark,0,2010,23.0,TOT,NBA,SF,42.0,0.0,11.0,1.6,3.8,0.43,0.0,0.1,0.0,1.6,3.6,0.444,0.43,0.6,1.1,0.574,0.9,1.5,2.4,0.2,0.4,0.7,1.1,3.9
Earl Clark,0,2010,23.0,PHO,NBA,SF,9.0,0.0,8.0,1.3,3.4,0.387,0.0,0.0,,1.3,3.4,0.387,0.387,0.6,1.1,0.5,0.4,1.4,1.9,0.4,0.3,0.2,0.7,3.2
Earl Clark,0,2010,23.0,ORL,NBA,SF,33.0,0.0,11.9,1.7,3.8,0.441,0.0,0.2,0.0,1.7,3.7,0.459,0.441,0.7,1.1,0.595,1.0,1.5,2.5,0.2,0.5,0.8,1.2,4.1
Earl Clark,0,2011,24.0,ORL,NBA,PF,45.0,1.0,12.4,1.1,3.1,0.3670000000000001,0.0,0.0,,1.1,3.1,0.3670000000000001,0.3670000000000001,0.5,0.6,0.7240000000000001,0.8,2.0,2.8,0.4,0.7,0.6,1.6,2.7
Earl Clark,0,2012,25.0,LAL,NBA,PF,59.0,36.0,23.1,2.9,6.5,0.44,0.6,1.8,0.337,2.3,4.8,0.479,0.486,0.9,1.3,0.6970000000000001,1.4,4.1,5.5,1.1,0.7,1.1,1.7,7.3
Earl Clark,0,2013,26.0,TOT,NBA,PF,54.0,17.0,14.2,1.8,4.8,0.3720000000000001,0.8,2.3,0.336,1.0,2.6,0.403,0.45,0.4,0.6,0.647,0.4,2.2,2.6,0.3,0.5,0.6,1.2,4.8
